218,A388,A6-EUF,Emirates,Apr 2016 (7 years),
241,DH8A,C-GFMQ,PAL Aerospace,Nov 1990 (33 years),
44102,B39M,N942AK,Alaska Airlines,Jun 2022 (1 year),
244,A388,A6-EUZ,Emirates,Jun 2017 (6 years),
36833,B77W,B-KPI,Cathay Pacific,Sep 2008 (15 years),
10140,CRJ7,N520DC,American Airlines,Mar 2004 (20 years),
19000245,E195,I-ADJK,Air Dolomiti,Jan 2009 (15 years),
67624,B39M,N77584,United Airlines,N/A,
63691,B738,B-1270,Jiangxi Air,Jul 2018 (5 years),
10827,A20N,XA-VSO,Volaris,Apr 2022 (1 year),
0987,A346,D-AIHY,Lufthansa,Feb 2009 (15 years),
39255,B737,PH-BGM,KLM,Feb 2011 (13 years),
37045,B738,N8654B,Southwest Airlines,Dec 2014 (9 years),
38310,B739,PK-LJI,Lion Air,Nov 2011 (12 years),
23968,B743,5N-DBM,Max Air,Dec 1987 (36 years),
17000892,E75L,N511SY,American Airlines,Oct 2021 (2 years),
30646,B738,4L-GID,Georgian Airlines,Apr 2002 (21 years),
35750,B738,B-5483,Hainan Airlines,Aug 2009 (14 years),
40687,B77W,JA789A,All Nippon Airways,Jun 2010 (13 years),
00869,A319,TS-IMJ,Tunisair,Jul 1998 (25 years),
63167,B738,G-JZBK,Jet2,Feb 2018 (6 years),
41071,B77W,A6-EGK,Emirates,Nov 2011 (12 years),
0193,AT43,N14834,United Express,May 1990 (33 years),
62328,B38M,9H-VUC,Malta Air,Jun 2021 (2 years),
26669,B752,N565UA,United Airlines,1992 (32 years),
1007,A333,OH-LTN,Finnair,Apr 2009 (14 years),
33857,B737,N458WN,Southwest Airlines,Apr 2004 (19 years),
63051,B738,B-1311,China United Airlines,Nov 2017 (6 years),
35156,B763,B-208R,SF Airlines,Dec 2006 (17 years),
7813,CRJ2,N953SW,United Airlines,Jul 2003 (20 years),
17000509,E75L,N727YX,United Airlines,Sep 2015 (8 years),
35826,B738,PR-GGF,GOL Linhas Aereas,Nov 2008 (15 years),
29747,B772,N772ET,Boeing,May 2001 (22 years),
31954,B739,N843DN,Delta Air Lines,Jul 2015 (8 years),
19000498,E195,PR-AXB,Azul,2011 (13 years),
4514,DH8D,TU-TSI,Air Cote d'Ivoire,Dec 2015 (8 years),
25868,B744,N700CK,Kalitta Air,Aug 1997 (26 years),
41704,B739,N433AS,Alaska Airlines,Sep 2013 (10 years),
27389,B752,N444UP,UPS,Oct 1994 (29 years),
17000651,E75L,N622QX,Alaska Airlines,Mar 2017 (7 years),
10829,A20N,VT-IIV,IndiGo,Apr 2022 (1 year),
65883,B38M,9H-VUU,Ryanair,Jun 2021 (2 years),
7871,CRJ2,N965SW,United Airlines,Oct 2003 (20 years),
452,A359,B-323H,China Eastern Airlines,Dec 2020 (3 years),
11395,A21N,9H-WDF,Wizz Air,Jul 2023 (Brand new),
63101,B763,N169FE,FedEx,Nov 2018 (5 years),
30633,B737,N7867A,Southwest Airlines,Sep 2002 (21 years),
30209,B736,7T-VJQ,Air Algerie,Apr 2002 (21 years),
511,DH8B,N367PH,Private owner,Apr 1998 (25 years),
60015,B738,TC-JVJ,Turkish Airlines,Jan 2016 (8 years),
29015,B753,D-ABOC,Condor,Oct 1998 (25 years),
40577,B737,166696,United States - Navy,Jun 2011 (12 years),
19020057,E295,HB-AZJ,Helvetic Airways,May 2021 (2 years),
11500,A21N,N44501,United Airlines,Sep 2023 (Brand new),
33528,B739,N37434,United Airlines,Apr 2009 (14 years),
17000625,E75L,N203SY,United Airlines,Dec 2016 (7 years),
43414,B738,B-7175,Hainan Airlines,May 2016 (7 years),
35831,B738,PR-GGW,GOL Linhas Aereas,Jan 2010 (14 years),
0321,AT43,EC-JAD,Swiftair,Sep 1992 (31 years),
09095,A21N,TC-LSO,Turkish Airlines,Dec 2019 (4 years),
17000954,E75L,N769YX,United Airlines,Oct 2023 (Brand new),
17000427,E75L,N88310,United Airlines,Sep 2014 (9 years),
36403,B789,N26952,United Airlines,Feb 2015 (9 years),
1751,A332,VQ-BIG,Jet Aviation Business Jets,Sep 2016 (7 years),
1415,A332,N286AY,American Airlines,Apr 2013 (10 years),
09315,A21N,N2047J,JetBlue Airways,Mar 2020 (4 years),
42213,B763,G-DHLS,DHL,Nov 2012 (11 years),
19000534,E190,9H-FAB,Air X Charter,2014 (10 years),
33853,B737,N488WN,Southwest Airlines,Sep 2004 (19 years),
1023,AT76,EC-LRR,Iberia,May 2012 (11 years),
4086,DH8D,N417QX,Alaska Horizon,Jan 2004 (20 years),
66260,B77L,N871FD,FedEx,Sep 2022 (1 year),
145096,E145,XA-UVX,Calafia Airlines,Jan 1999 (25 years),
17000388,E75L,N88301,United Airlines,Feb 2014 (10 years),
4438,DH8D,OY-YFI,Private owner,Mar 2013 (11 years),
7807,CRJ2,ST-NVB,Nova Airways,May 2003 (20 years),
23825,B742,92-9000,United States - Air Force,Oct 1987 (36 years),
4361,DH8D,C-GKQD,Porter,Mar 2011 (13 years),
34811,B789,HL8082,Korean Air,Mar 2017 (6 years),
32756,B737,C-GWCM,WestJet,Nov 2003 (20 years),
10955,A19N,B-329Y,China Southern Airlines,May 2022 (1 year),
35173,B744,B-2422,SF Airlines,May 2007 (16 years),
00358,A320,N337NW,Delta Air Lines,Aug 1992 (31 years),
34438,B738,VH-VUG,Virgin Australia,May 2006 (17 years),
60869,B738,B-1458,Air China Inner Mongolia,Jun 2017 (6 years),
28953,B738,N54241,United Airlines,Sep 1999 (24 years),
30794,B737,N627AS,Alaska Airlines,Mar 2001 (23 years),
32647,B772,JA713A,All Nippon Airways,Mar 2005 (19 years),
66889,B77W,PH-BVW,KLM,Jan 2021 (3 years),
33633,B738,SP-RKX,Ryanair,Mar 2008 (16 years),
19007,CRJX,F-HMLD,Air France,Dec 2010 (13 years),
340B-384,SF34,VH-ZPN,Rex,Feb 1996 (28 years),
062,SB20,J-062,Pakistan - Air Force,Mar 1999 (25 years),
26248,B752,TF-ISR,Icelandair,Apr 1999 (24 years),
19000264,E190,RA-02741,Ikar,2009 (15 years),
103,A388,A6-EDW,Emirates,Jan 2012 (12 years),
10415,A20N,VT-ATH,AIX Connect,Apr 2021 (2 years),
4423,DH8D,SP-EQG,LOT,Jun 2012 (11 years),
08526,A21N,G-NEOR,British Airways,Nov 2018 (5 years),
27859,B737,N727SW,Southwest Airlines (Nevada One Livery),Apr 1999 (24 years),
17000393,E75L,N424YX,American Airlines,Mar 2014 (10 years),
7964,CRJ2,N8964E,Delta Connection,Aug 2004 (19 years),
576,A310,EP-RBD,Meraj Airlines,Mar 1991 (33 years),
64945,B38M,C-FLKJ,Flair Airlines,Oct 2019 (4 years),
19000251,E190,XA-AEO,Aeromexico Connect,2009 (15 years),
37206,B739,N38459,United Airlines,Oct 2012 (11 years),
36623,B737,N702VL,Avelo Airlines,Mar 2008 (16 years),
340B-242,SF34,UR-ELV,United Nations,Mar 1991 (33 years),
411,A306,EP-MNR,Mahan Air,Mar 1987 (37 years),
44794,B738,9H-QAM,Ryanair,May 2017 (6 years),
44869,B38M,VT-YAK,Akasa Air,May 2019 (4 years),
43224,B77W,B-2029,China Southern Airlines,Aug 2015 (8 years),
42106,B77W,B-16736,EVA Air,Mar 2017 (7 years),
2038,A339,EI-HJO,ITA Airways,May 2023 (Brand new),
25274,B763,N503AZ,Amazon Air,Oct 1991 (32 years),
10053,CRJ7,N505AE,American Airlines,Oct 2002 (21 years),
11774,A20N,VT-RTT,Air India,Nov 2023 (Brand new),
28521,B772,N826KW,Eastern Airlines,Mar 2001 (23 years),
17000187,E170,N876RW,Delta Connection,Aug 2007 (16 years),
1375,A332,B-5920,China Eastern Airlines,Dec 2012 (11 years),
35924,B788,SP-LRF,LOT,Mar 2014 (10 years),
111,A359,HS-THE,Thai Airways,Apr 2017 (6 years),
38388,B738,B-5632,Xiamen Air,Mar 2012 (12 years),
32940,B737,B-2917,China Southern Airlines,Dec 2004 (19 years),
17000455,E75L,N445YX,American Airlines,Jan 2015 (9 years),
32764,B737,C-FGWJ,WestJet,Aug 2004 (19 years),
17000604,E75L,N243NN,American Airlines,Sep 2016 (7 years),
728,A306,N651FE,FedEx,Jan 1994 (30 years),
17000683,E75L,N629QX,Alaska Airlines,Aug 2017 (6 years),
07844,A20N,CC-BHA,LATAM Airlines,Nov 2017 (6 years),
00535,A321,5Y-JZW,Jubba Airways,Jun 1995 (28 years),
07991,A21N,VN-A646,VietJet Air,Dec 2017 (6 years),
145548,E145,F-HGYM,Amelia,2001 (23 years),
10528,A21N,15+11,Germany - Air Force,Dec 2021 (2 years),
25275,B744,N708CK,Kalitta Air,Aug 1991 (32 years),
29497,B736,TS-IOL,Tunisair,May 1999 (24 years),
399,DH8C,VH-ZZN,Surveillance Australia,Mar 1995 (29 years),
24457,B762,OY-SRH,Maersk Air Cargo,Mar 1989 (35 years),
7096,CRJ1,C-FWJI,Air Canada Express,Dec 1995 (28 years),
7433,CRJ2,N860AS,Delta Connection,Sep 2000 (23 years),
19044,CRJX,PK-GRT,Garuda Indonesia,Oct 2015 (8 years),
61852,B38M,B-1143,Lucky Air,Dec 2018 (5 years),
145210,E135,ZS-TCB,Airlink,Dec 1999 (24 years),
0246,A343,F-GLZO,Air France,Nov 1998 (25 years),
17000424,E75L,N436YX,American Airlines,Sep 2014 (9 years),
44858,B738,EI-GXM,Ryanair,Nov 2018 (5 years),
43661,B738,XA-AMS,Aeromexico,Feb 2015 (9 years),
64056,B763,N296FE,FedEx,Apr 2019 (4 years),
0882,A332,EC-OAP,Plus Ultra,Oct 2007 (16 years),
145292,E135,N17513,Contour Aviation,Jul 2000 (23 years),
40679,B77L,N873FD,FedEx,Jul 2021 (2 years),
7419,CRJ2,N419AV,Avmax,2000 (24 years),
4308,DH8D,C-GLQZ,Porter,Apr 2010 (13 years),
29908,B772,VQ-BNU,Rossiya,Jul 1999 (24 years),
585,DH8C,SU-CBG,Petroleum Air Service,Apr 2002 (21 years),
67588,B38M,N47330,United Airlines,Dec 2023 (Brand new),
29983,B738,HL7562,Jin Air,Sep 2000 (23 years),
1935,A339,N404DX,Delta Air Lines,Sep 2019 (4 years),
60064,B39M,TC-LYC,Turkish Airlines,Jul 2019 (4 years),
431,A359,ET-AYA,Ethiopian Airlines,Aug 2020 (3 years),
38307,B739,PK-LSP,Lion Air,Apr 2016 (7 years),
30773,B738,N395DN,Delta Air Lines,Jun 2000 (23 years),
67775,B38M,N871HK,Southwest Airlines,Oct 2022 (1 year),
215,A35K,A7-ANG,Qatar Airways,Feb 2019 (5 years),
29818,B737,N412WN,Southwest Airlines,Sep 2001 (22 years),
0228,AT43,YV638T,DHL,Jan 1991 (33 years),
7842,CRJ2,N454AW,United Airlines,Aug 2003 (20 years),
37640,B77L,HL8226,Korean Air,Jan 2013 (11 years),
44800,B738,9H-QAU,Ryanair,Sep 2017 (6 years),
67603,B39M,N77573,United Airlines,Jul 2023 (Brand new),
35282,B737,PR-GEQ,GOL Linhas Aereas,Apr 2008 (15 years),
62086,B77L,A7-BFL,Qatar Airways,Feb 2017 (7 years),
10437,A21N,N501DA,Delta Air Lines,Mar 2022 (2 years),
39364,B738,VH-XZI,Qantas,Sep 2013 (10 years),
1078,A333,OH-LTS,Finnair,Nov 2009 (14 years),
38346,B788,A7-BDB,Qatar Airways,Mar 2016 (8 years),
32697,B773,B-HNW,Cathay Pacific,Apr 2002 (21 years),
1937,A339,F-ONEO,Aircalin,Jul 2019 (4 years),
60040,B38M,TC-LCH,Turkish Airlines,Jun 2019 (4 years),
60748,B738,7T-VKL,Air Algerie,Dec 2015 (8 years),
35603,B77W,A6-ENE,Emirates,Jan 2013 (11 years),
66474,B38M,C-GLYX,Lynx Air,Apr 2023 (Brand new),
11885,A20N,SE-RZZ,SAS,Jan 2024 (Brand new),
10054,A21N,XA-VBB,VivaAerobus,Sep 2020 (3 years),
60706,B38M,B-207H,Hainan Airlines,Nov 2018 (5 years),
00953,A320,N652AW,American Airlines,Jan 1999 (25 years),
17000958,E75L,N311VE,American Airlines,Dec 2023 (Brand new),
1037,AT75,AP-BKX,Pakistan International Airlines,Aug 2012 (11 years),
29919,B738,OM-GEX,AirExplore,Jul 1999 (24 years),
10338,A20N,CS-TVI,TAP Air Portugal,Mar 2021 (3 years),
35307,B788,N964AM,Aeromexico,Sep 2013 (10 years),
7161,CRJ2,ZS-NMJ,Maluti Sky,Jun 1997 (26 years),
19000650,E195,PR-AXZ,Azul Linhas Aereas,Nov 2013 (10 years),
340B-402,SF34,VH-ZXG,Rex,Sep 1996 (27 years),
15017,CRJ9,N917FJ,Mesa Airlines,Mar 2004 (20 years),
08168,A20N,VT-IVI,IndiGo,Jun 2018 (5 years),
60062,B39M,TC-LYA,Turkish Airlines,Jan 2019 (5 years),
08904,A20N,TC-NCC,Pegasus,Jul 2019 (4 years),
35435,B788,JA846J,Japan Airlines,Sep 2019 (4 years),
11094,A21N,HL8506,Korean Air,Dec 2022 (1 year),
19000291,E190,LV-GBK,Aerolineas Argentinas,Sep 2009 (14 years),
340B-338,SF34,C-FPCU,Pacific Coastal Airlines,Apr 1993 (30 years),
1413,AT46,HK-5331,Clic,Aug 2019 (4 years),
1268,A333,B-16332,EVA Air,Oct 2011 (12 years),
31067,B738,N982AN,American Airlines,Apr 2009 (14 years),
34014,B738,2-VVUC,Private owner,Sep 2004 (19 years),
38885,B738,PK-GFV,Garuda Indonesia,Jun 2013 (10 years),
0716,A333,9M-XXQ,AirAsia X,Nov 2005 (18 years),
42582,B38M,N8924Q,Southwest Airlines,N/A,
62182,B38M,N47291,United Airlines,Mar 2019 (4 years),
27246,B752,N938UW,Bischoff Aerospace,Oct 1994 (29 years),
26681,B752,N784FD,FedEx,Nov 1992 (31 years),
01022,A319,N827UA,United Airlines,May 1999 (24 years),
34284,B736,C-GPWS,WestJet,Jul 2005 (18 years),
145148,E145,N633AE,American Eagle,Jun 1999 (24 years),
32383,B752,N189AN,American Airlines,Jun 2001 (22 years),
0541,A343,B-18807,China Airlines,May 2003 (20 years),
145034,E145,FAB2524,Brazil - Air Force,N/A,
7756,CRJ2,RP-C8638,Royal Star Aviation,2003 (21 years),
10463,A20N,B-325G,Sichuan Airlines,Aug 2021 (2 years),
00930,A320,B-HSI,Cathay Dragon,Nov 1998 (25 years),
23900,B762,N248AY,Private owner,1988 (36 years),
33221,B738,N882NN,American Airlines,Dec 2011 (12 years),
7411,CRJ2,N857AS,United Express,Jun 2000 (23 years),
054,A359,9V-SMF,Singapore Airlines,Sep 2016 (7 years),
15125,CRJ9,N678CA,Delta Air Lines,Aug 2007 (16 years),
39149,B738,B-5616,Shenzhen Airlines,Aug 2011 (12 years),
525,A306,TC-MCE,MNG Airlines,Jul 1989 (34 years),
38956,B738,B-5837,China Southern Airlines,Oct 2013 (10 years),
25122,B763,N177DN,Delta Air Lines,Dec 1990 (33 years),
145784,E145,N667GB,American Eagle,Jan 2004 (20 years),
29665,B737,N310DE,Delta Air Lines,Sep 2009 (14 years),
1965,A332,F-UJCK,France - Air Force,Feb 2020 (4 years),
41541,B788,B-2761,Xiamen Air,Mar 2015 (9 years),
67962,B38M,N8886C,Southwest Airlines,Jul 2023 (Brand new),
145223,E145,ZS-BBI,Sahel Aviation Service,Jan 2000 (24 years),
41907,B762,21-46087,United States - Air Force,Aug 2023 (Brand new),
1281,AT76,PR-AKD,Azul Linhas Aereas,Oct 2015 (8 years),
43567,B38M,B-207C,Fuzhou Airlines,Nov 2018 (5 years),
17000785,E75S,JA13FJ,Fuji Dream Airlines,Feb 2019 (5 years),
7708,CRJ2,XA-VEZ,Aeronaves TSM,2002 (22 years),
17000883,E75L,N502SY,American Airlines,Jul 2021 (2 years),
145523,E145,HK-5415,Servicios Aéreos Panamericanos,N/A,
15226,CRJ9,N136EV,Delta Air Lines,Mar 2009 (15 years),
145225,E145,N648AE,American Airlines,Jan 2000 (24 years),
55067,BCS3,C-GROV,Air Canada,Dec 2019 (4 years),
39646,B789,A6-BLA,Etihad Airways,Dec 2014 (9 years),
11746,A20N,HZ-NS73,Flynas,Oct 2023 (Brand new),
35956,B737,D2-EWS,SonAir,Oct 2008 (15 years),
60121,B739,N69838,United Airlines,Nov 2014 (9 years),
42559,B38M,N8706W,Southwest Airlines,Apr 2017 (6 years),
35852,B738,PR-GUK,GOL Linhas Aereas,Aug 2011 (12 years),
1617,A332,B-5973,China Eastern Airlines,Apr 2015 (8 years),
33058,B738,CN-RNZ,Royal Air Maroc,Dec 2003 (20 years),
10304,A21N,D-AIEI,Lufthansa,Apr 2021 (2 years),
11222,A20N,N971NK,Spirit Airlines,Dec 2022 (1 year),
00378,A320,C-FMSX,Air Canada,Oct 1992 (31 years),
60492,B738,LV-GKT,Aerolineas Argentinas,Dec 2016 (7 years),
35647,B738,G-DRTJ,Jet2,May 2009 (14 years),
17000936,E75L,N758YX,United Airlines,2023 (1 year),
0640,A333,HL7736,Asiana Airlines,Nov 2004 (19 years),
33764,B737,ET-ALK,Ethiopian Airlines,Nov 2003 (20 years),
38299,B739,HS-LVK,Thai Lion Air,Oct 2014 (9 years),
39745,B737,B-6141,China Eastern Airlines,Aug 2015 (8 years),
17000433,E75L,N89313,United Airlines,Oct 2014 (9 years),
0874,A332,9H-HFK,Hi Fly,Apr 2008 (15 years),
4434,DH8D,C-GGCI,Air Canada,Dec 2012 (11 years),
34706,B738,G-JZHD,Jet2,Jul 2006 (17 years),
31219,B738,N973NN,American Airlines,Jun 2015 (8 years),
11302,A20N,SU-BUP,Air Cairo,Mar 2023 (1 year),
50014,BCS1,HB-JBE,Swiss,Dec 2016 (7 years),
43450,B39M,N37514,United Airlines,Feb 2019 (5 years),
00059,A320,C-FDQQ,Air Canada,Oct 1989 (34 years),
10448,A21N,B-326M,Qingdao Airlines,Nov 2021 (2 years),
41067,B77L,N889FD,FedEx,Oct 2012 (11 years),
0209,A333,HS-TEJ,Thai Airways,Apr 1998 (25 years),
43251,B77W,C-FNNQ,Air Canada,Oct 2013 (10 years),
0823,AT45,RA-67604,Krasavia,Feb 2011 (13 years),
145592,E135,N826AE,American Eagle,Apr 2002 (21 years),
61286,B38M,PS-GPR,GOL Linhas Aereas,Oct 2019 (4 years),
372,DH8A,LN-WIF,Wideroe,Dec 1993 (30 years),
1868,A333,B-300Q,China Eastern Airlines,Apr 2018 (5 years),
340B-266,SF34,N266AE,Private owner,Sep 1991 (32 years),
825,A306,N142UP,UPS,Nov 2001 (22 years),
1407,AT46,HK-5313,Clic,Dec 2018 (5 years),
50059,BCS1,N140DU,Delta Air Lines,Dec 2020 (3 years),
40668,B77L,CS-TQX,Ceiba Intercontinental,May 2011 (12 years),
4234,DH8D,D-ABQD,Luftfahrtgesellschaft Walter,2008 (16 years),
29040,B738,N290BR,Private owner,Jan 2000 (24 years),
66010,B762,21-46084,United States - Air Force,Aug 2023 (Brand new),
07559,A20N,VT-EXT,Air India,Mar 2017 (6 years),
10139,A20N,RA-73449,S7 Airlines,Sep 2020 (3 years),
17000090,E75S,C-FEJD,Air Canada,Jul 2005 (18 years),
30652,B738,SP-ENR,Enter Air,Nov 2001 (22 years),
26674,B752,N568UA,United Airlines,Oct 1992 (31 years),
17000244,E75S,N239JQ,Delta Air Lines,2008 (16 years),
61299,B738,HS-DBY,Nok Air,May 2017 (6 years),
2000-021,SB20,N681SA,Aleutian Airways,1995 (29 years),
08282,A20N,B-301J,China Southern Airlines,Sep 2018 (5 years),
0830,A333,B-6083,China Eastern Airlines,Mar 2007 (17 years),
08261,A20N,V8-RBB,Royal Brunei Airlines,May 2018 (5 years),
44703,B738,9H-QBH,Ryanair,Aug 2015 (8 years),
1482,AT76,G-IACZ,Eastern Airways,Feb 2018 (6 years),
10752,A20N,EI-SIJ,SAS,Jan 2022 (2 years),
1380,AT76,F-OZLI,Air Caledonie,Nov 2016 (7 years),
735,A306,N652FE,FedEx,Mar 1994 (30 years),
43361,B38M,SE-RTE,Norwegian,Feb 2023 (1 year),
0095,AT43,CS-DTO,Lease Fly,May 1988 (35 years),
27607,B772,OE-LPE,Austrian Airlines,May 1998 (25 years),
647,DH8C,ZK-NEU,Air New Zealand,Mar 2007 (17 years),
11711,A20N,EI-NSD,Aer Lingus,Oct 2023 (Brand new),
26237,B763,YI-AQW,Iraqi Airways,Jun 1994 (29 years),
4061,DH8D,N414QX,Alaska Horizon,Dec 2001 (22 years),
1358,A333,B-LNM,Hong Kong Airlines,Oct 2012 (11 years),
60959,B738,A6-FGF,FlyDubai,Sep 2016 (7 years),
35563,B738,SU-GCS,Egyptair,Jul 2008 (15 years),
62679,B739,N281AK,Alaska Airlines,Oct 2017 (6 years),
0484,A333,HL7709,Korean Air,Jul 2002 (21 years),
19000578,E195,I-ADJP,Air Dolomiti,Oct 2012 (11 years),
19000752,E195,B-3345,Tianjin Airlines,May 2018 (5 years),
11418,A20N,OE-LZP,Austrian Airlines,Jun 2023 (Brand new),
26208,B763,N1619A,Amazon Air,Jul 1993 (30 years),
32816,B753,N57857,United Airlines,Jan 2004 (20 years),
0320,A332,F-HBIL,Corsair,Mar 2000 (24 years),
42248,B788,JA828A,All Nippon Airways,Jan 2014 (10 years),
64224,B789,A7-BHP,Qatar Airways,Oct 2021 (2 years),
17000687,E75L,N85354,United Airlines,Aug 2017 (6 years),
15239,CRJ9,N246LR,Mesa Airlines,Jun 2009 (14 years),
10159,A21N,N422AN,American Airlines,Oct 2020 (3 years),
11096,A21N,ZK-OYC,Air New Zealand,Feb 2023 (1 year),
37653,B748,HL7639,Korean Air,Jul 2016 (7 years),
63286,B38M,B-20D3,China Southern Airlines,Aug 2019 (4 years),
44473,B38M,N318SF,American Airlines,Apr 2019 (4 years),
26972,B752,N692AA,Private owner,Sep 1993 (30 years),
19000495,E190,CS-TPT,TAP Air Portugal,2011 (13 years),
38026,B738,JA804X,Solaseed Air,Apr 2012 (11 years),
35246,B77L,C-FNND,Air Canada,Jan 2008 (16 years),
67867,B77L,OY-MAC,Maersk Air Cargo,N/A,
44129,B77W,TC-LJH,Turkish Airlines,May 2016 (7 years),
38126,B737,HC-CXC,Equair,Mar 2011 (13 years),
41192,B748,B-2486,Air China,Oct 2014 (9 years),
29704,B764,N832MH,Delta Air Lines,Sep 2000 (23 years),
407,A359,F-HTYE,Air France,Apr 2020 (3 years),
11389,A21N,C-GOJQ,Air Transat,Jul 2023 (Brand new),
08849,A21N,B-309C,Sichuan Airlines,Jul 2019 (4 years),
24311,B744,ER-BAS,Terra Avia,Jul 1991 (32 years),
0547,A346,ZS-SNF,South African Airways,Dec 2003 (20 years),
1079,A346,EC-LEV,Iberia,Jan 2010 (14 years),
11198,A21N,N519DT,Delta Air Lines,Jan 2023 (1 year),
0997,A333,C-GEFA,Air Canada,Mar 2009 (15 years),
44812,B738,9H-QAE,Ryanair,Jan 2018 (6 years),
429,SF34,1335,United Arab Emirates Air Force,1997 (27 years),
38357,B789,C-FVLQ,Air Canada,Dec 2017 (6 years),
10547,A20N,B-323G,Loong Air,Feb 2021 (3 years),
37535,B738,HL8070,T'way Air,Jun 2009 (14 years),
27301,B752,N57111,United Airlines,Dec 1994 (29 years),
09180,A20N,N360FR,Frontier,Oct 2019 (4 years),
41664,B738,D-ATUR,TUI fly,Apr 2015 (8 years),
4456,DH8D,C-GENM,WestJet,Sep 2013 (10 years),
34592,B737,N230WN,Southwest Airlines,Feb 2006 (18 years),
36933,B738,N8615E,Southwest Airlines,Sep 2013 (10 years),
34839,B788,JA829J,Japan Airlines,Dec 2012 (11 years),
28256,B737,PH-XRB,Transavia,Mar 2003 (21 years),
0206,A333,HL7524,Korean Air,Apr 1998 (25 years),
191,A388,A6-APE,Etihad Airways (ADNOC - Choose the UK Livery),May 2015 (8 years),
09091,A20N,VT-IJK,IndiGo,Jul 2019 (4 years),
34580,B77W,9V-SWO,Singapore Airlines,Mar 2008 (16 years),
706,A310,EP-MED,Mahan Air,Apr 1998 (25 years),
00256,A320,LZ-LAA,European Air Charter,Nov 1991 (32 years),
33709,B738,HP-1522WWP,Copa Airlines,Sep 2003 (20 years),
0891,A332,5N-JIC,Arik Air,May 2008 (15 years),
11797,A21N,VH-OYD,Jetstar,Dec 2023 (Brand new),
0128,A343,LV-CSF,Aerolineas Argentinas,May 1996 (27 years),
41867,B762,18-46047,United States - Air Force,Aug 2019 (4 years),
34514,B788,JA805A,All Nippon Airways,Dec 2011 (12 years),
17000530,E75L,N88331,United Airlines,Dec 2015 (8 years),
68059,B77L,B-18780,China Airlines,N/A,
67207,B38M,N8754S,Southwest Airlines,Apr 2022 (1 year),
35739,B738,TC-JGZ,Turkish Airlines,Jun 2008 (15 years),
17000513,E75L,N216NN,American Airlines,Oct 2015 (8 years),
62314,B38M,SP-RZA,Buzz,Apr 2021 (2 years),
19000745,E195,4X-EMF,Arkia Israeli Airlines,Dec 2017 (6 years),
62695,B77L,HL8045,Korean Air,Oct 2016 (7 years),
33470,B737,B-4025,Private owner,Jun 2003 (20 years),
41220,B738,RA-73239,Pobeda,Mar 2018 (6 years),
17000722,E75L,N267SY,Delta Air Lines,Mar 2018 (6 years),
29840,B737,N913WN,Southwest Airlines,Feb 2008 (16 years),
41119,B739,B-1522,Okay Airways,Jun 2015 (8 years),
40283,B738,EI-EMO,Ryanair,Jun 2010 (13 years),
1261,A332,HL8512,Fly Gangwon,Oct 2011 (12 years),
09311,A21N,B-30EE,China Southern Airlines,May 2020 (3 years),
44773,B738,9H-QDX,Ryanair,Feb 2017 (7 years),
145149,E145,N92VA,Victory Air,1999 (25 years),
50058,BCS1,N139DU,Delta Air Lines,Jan 2021 (3 years),
10106,CRJ7,N390CA,Delta Air Lines,2003 (21 years),
08675,A20N,B-305V,Loong Air,Dec 2018 (5 years),
42578,B38M,N8929S,Southwest Airlines,N/A,
0877,AT75,VN-B218,Vasco,Jun 2009 (14 years),
11515,A21N,TC-RDP,Pegasus,Sep 2023 (Brand new),
60162,B738,B-7301,China Eastern Airlines,Feb 2016 (8 years),
30555,B772,N227UA,United Airlines,Dec 2001 (22 years),
10375,A21N,TC-LTG,Turkish Airlines,Jul 2021 (2 years),
021,A388,9V-SKH,Singapore Airlines,Dec 2008 (15 years),
67077,B38M,EI-IGI,Ryanair,Mar 2023 (1 year),
33102,B737,N108MS,Private owner,2002 (22 years),
55046,BCS3,HB-JCT,Swiss,Dec 2018 (5 years),
44575,B738,VH-XZN,Qantas,Aug 2014 (9 years),
37954,B738,B-5537,Shandong Airlines,Jul 2010 (13 years),
60291,B78X,VN-A875,Vietnam Airlines,Aug 2020 (3 years),
37165,B788,N782AM,Aeromexico,Aug 2015 (8 years),
00055,A320,N624AW,American Airlines,Jun 1989 (34 years),
67082,B38M,EI-IHB,Ryanair,Apr 2023 (Brand new),
27184,B763,N378CX,Amerijet International,May 1994 (29 years),
60311,B789,B-209D,China Southern Airlines,Feb 2019 (5 years),
39294,B789,A4O-SF,Oman Air,May 2018 (5 years),
22506,B742,AP-BIO,Rayyan Air,Oct 1981 (42 years),
0889,A333,TC-MCN,MNG Airlines,Nov 2007 (16 years),
35219,B738,B-5327,Air China,Aug 2007 (16 years),
0637,AT45,F-HAIB,Air Corsica,Apr 2005 (18 years),
33337,B738,N983NN,American Airlines,Nov 2015 (8 years),
34202,B738,VH-VZH,Qantas,Sep 2009 (14 years),
25809,B744,G-CIVH,British Airways,Apr 1996 (27 years),
40836,B738,C-FLBV,WestJet,Oct 2015 (8 years),
64264,B748,N618UP,UPS,Oct 2019 (4 years),
30703,B738,LV-KAH,Flybondi,May 2006 (17 years),
62691,B738,9H-QCK,Ryanair,Apr 2016 (7 years),
36124,B772,N846AX,Omni Air International,Feb 2007 (17 years),
43545,B763,N121FE,FedEx,May 2015 (8 years),
4380,DH8D,CS-TSE,SATA Air Acores,Jul 2011 (12 years),
